id,name,protein,fat,carbohydrate,vitaminA,vitaminB1,vitaminB2,vitaminB3,vitaminB5,vitaminB6,vitaminB12,vitaminC,vitaminD,vitaminK
792,（かんきつ類）　うんしゅうみかん　果実飲料　50 %果汁入り飲料　,0.002,Tr,0.147,0.23,0.0003,0.0001,0.001,0.001,0.0002,0,0.18,0,0
793,（かんきつ類）　うんしゅうみかん　果実飲料　20 %果汁入り飲料　,0.001,Tr,0.124,0.1,0.0001,0.0001,Tr,0,0.0001,0,0.07,0,0
794,（かんきつ類）　うんしゅうみかん　缶詰　果肉　,0.005,0.001,0.153,0.34,0.0005,0.0002,0.002,0.0009,0.0003,0,0.15,0,0
795,（かんきつ類）　うんしゅうみかん　缶詰　液汁　,0.003,0.001,0.153,0,0.0004,0.0002,0.002,0.0005,0.0003,0,0.15,0,0
796,（かんきつ類）　オレンジ　ネーブル　砂じょう　生　,0.009,0.001,0.118,0.11,0.0007,0.0004,0.003,0.0028,0.0006,0,0.6,0,0
797,（かんきつ類）　オレンジ　バレンシア　米国産　砂じょう　生　,0.01,0.001,0.098,0.1,0.001,0.0003,0.004,0.0036,0.0007,0,0.4,0,0
798,（かんきつ類）　オレンジ　バレンシア　果実飲料　ストレートジュース　,0.008,Tr,0.11,0.03,0.0007,0.0001,0.002,0.0014,0.0006,0,0.22,0,0
799,（かんきつ類）　オレンジ　バレンシア　果実飲料　濃縮還元ジュース　,0.007,0.001,0.107,0.04,0.0007,0.0002,0.003,0.0023,0.0006,0,0.42,0,0
800,（かんきつ類）　オレンジ　バレンシア　果実飲料　50 %果汁入り飲料　,0.004,0.002,0.108,0.01,0.0004,0.0001,0.001,0.0001,0.0003,0,0.16,0,0
801,（かんきつ類）　オレンジ　バレンシア　果実飲料　30 %果汁入り飲料　,0.002,Tr,0.1,0,0.0002,0.0001,0.001,0.0004,0.0002,0,0.1,0,0
802,（かんきつ類）　オレンジ　バレンシア　マーマレード　高糖度　,0.002,0.001,0.632,0.02,0.0001,0,0.001,0,0.0002,0,0.05,0,0
803,（かんきつ類）　オレンジ　バレンシア　マーマレード　低糖度　,0.003,0.001,0.477,0.05,0.0001,0,0.001,0,0.0002,0,0.04,0,0
804,（かんきつ類）　オレンジ　福原オレンジ　砂じょう　生　,0.01,0.001,0.098,0.1,0.001,0.0003,0.004,0.0036,0.0007,0,0.6,0,0
805,（かんきつ類）　オロブランコ　砂じょう　生　　,0.008,0.001,0.101,Tr,0.0009,0.0002,0.003,0.0047,0.0004,0,0.38,0,0
806,（かんきつ類）　かぼす　果汁　生　　,0.004,0.001,0.085,0.01,0.0002,0.0002,0.001,0.0015,0.0003,0,0.42,0,0
807,（かんきつ類）　かわちばんかん　砂じょう　生　　,0.007,0.002,0.088,0.04,0.0006,0.0002,0.003,0.0013,0.0005,0,0.36,0,0
808,（かんきつ類）　きよみ　砂じょう　生　　,0.008,0.002,0.103,0.45,0.001,0.0002,0.003,0.0027,0.0008,0,0.42,0,0
809,（かんきつ類）　きんかん　全果　生　　,0.005,0.007,0.175,0.11,0.001,0.0006,0.006,0.0029,0.0006,0,0.49,0,0
810,（かんきつ類）　グレープフルーツ　白肉種　砂じょう　生　,0.009,0.001,0.096,0,0.0007,0.0003,0.003,0.0039,0.0004,0,0.36,0,0
811,（かんきつ類）　グレープフルーツ　紅肉種　砂じょう　生　,0.009,0.001,0.096,0.34,0.0007,0.0003,0.003,0.0039,0.0004,0,0.36,0,0
812,（かんきつ類）　グレープフルーツ　果実飲料　ストレートジュース　,0.006,0.001,0.103,0,0.0004,0.0001,0.002,0.0023,0.0003,0,0.38,0,Tr
813,（かんきつ類）　グレープフルーツ　果実飲料　濃縮還元ジュース　,0.007,0.001,0.088,0.1,0.0006,0.0002,0.003,0.0025,0.0003,0,0.53,0,0
814,（かんきつ類）　グレープフルーツ　果実飲料　50 %果汁入り飲料　,0.003,Tr,0.111,0,0.0002,Tr,0.001,0,0.0002,0,0.19,0,0
815,（かんきつ類）　グレープフルーツ　果実飲料　20 %果汁入り飲料　,0.001,Tr,0.097,0,0,0,Tr,0,0.0001,0,0.08,0,0
816,（かんきつ類）　グレープフルーツ　缶詰　,0.005,Tr,0.171,0,0.0003,Tr,0.002,0.0016,0.0003,0,0.26,0,0
817,（かんきつ類）　さんぼうかん　砂じょう　生　　,0.007,0.003,0.109,0.04,0.0007,0.0003,0.004,0.0035,0.0006,0,0.39,0,0
818,（かんきつ類）　シークヮーサー　果汁　生　　,0.008,0.001,0.079,0.07,0.0008,0.0003,0.003,0.001,0.0003,0,0.11,0,0
819,（かんきつ類）　シークヮーサー　10 %果汁入り飲料　　,0.001,Tr,0.118,0.01,0,0,0,0,0,0,0.02,0,0
820,（かんきつ類）　しらぬひ　砂じょう　生　　,0.008,0.002,0.129,0.3,0.0009,0.0003,0.003,0.0025,0.0004,0,0.48,0,0
821,（かんきつ類）　すだち　果皮　生　　,0.018,0.003,0.164,0.44,0.0004,0.0009,0.005,0.0023,0.0016,0,1.1,0,0
822,（かんきつ類）　すだち　果汁　生　　,0.005,0.001,0.066,0,0.0003,0.0002,0.002,0.0013,0.0008,0,0.4,0,0
823,（かんきつ類）　せとか　砂じょう　生　　,0.008,0.002,0.117,0.77,0.0008,0.0003,0.003,0.0013,0.0005,0,0.57,0,0
824,（かんきつ類）　セミノール　砂じょう　生　　,0.011,0.001,0.124,0.89,0.0001,0.0004,0.003,0.0045,0.0009,0,0.41,0,0
825,（かんきつ類）　だいだい　果汁　生　　,0.003,0.002,0.08,0.02,0.0003,0.0002,0.004,0.0012,0.0002,0,0.35,0,0
826,（かんきつ類）　なつみかん　砂じょう　生　　,0.009,0.001,0.1,0.07,0.0008,0.0003,0.004,0.0029,0.0005,0,0.38,0,0
827,（かんきつ類）　なつみかん　缶詰　　,0.005,0.001,0.194,0.01,0.0004,Tr,0.002,0.0007,0.0003,0,0.14,0,0
828,（かんきつ類）　はっさく　砂じょう　生　　,0.008,0.001,0.115,0.09,0.0006,0.0003,0.002,0.003,0.0007,0,0.4,0,0
829,（かんきつ類）　はるみ　砂じょう　生　　,0.009,0.002,0.121,0.57,0.0011,0.0002,0.002,0.0021,0.0005,0,0.4,0,0
830,（かんきつ類）　ひゅうがなつ　じょうのう及びアルベド　生　　,0.006,0.001,0.117,0.01,0.0005,0.0003,0.003,0.0023,0.0006,0,0.26,0,0
831,（かんきつ類）　ひゅうがなつ　砂じょう　生　　,0.006,0.001,0.083,0.01,0.0006,0.0003,0.002,0.0027,0.0005,0,0.21,0,0
832,（かんきつ類）　ぶんたん　砂じょう　生　　,0.007,0.001,0.098,0.01,0.0003,0.0004,0.003,0.0032,0,0,0.45,0,0
833,（かんきつ類）　ぶんたん　ざぼん漬　　,0.002,0.001,0.855,Tr,0,0.0002,Tr,0,0,0,Tr,0,0
834,（かんきつ類）　ぽんかん　砂じょう　生　　,0.009,0.001,0.099,0.52,0.0008,0.0004,0.002,0.0024,0.0005,0,0.4,0,0
835,（かんきつ類）　ゆず　果皮　生　　,0.012,0.005,0.142,0.2,0.0007,0.001,0.005,0.0089,0.0009,0,1.6,0,0
836,（かんきつ類）　ゆず　果汁　生　　,0.005,0.001,0.07,0.01,0.0005,0.0002,0.002,0.0029,0.0002,0,0.4,0,0
837,（かんきつ類）　ライム　果汁　生　　,0.004,0.001,0.093,0,0.0003,0.0002,0.001,0.0016,0.0005,0,0.33,0,0
838,（かんきつ類）　レモン　全果　生　　,0.009,0.007,0.125,0.02,0.0007,0.0007,0.002,0.0039,0.0008,0,1,0,0
839,（かんきつ類）　レモン　果汁　生　　,0.004,0.002,0.086,0.01,0.0004,0.0002,0.001,0.0018,0.0005,0,0.5,0,0
840,キウイフルーツ　緑肉種　生　　　,0.01,0.001,0.135,0.06,0.0001,0.0002,0.003,0.0029,0.0012,0,0.69,0,0
841,キウイフルーツ　黄肉種　生　　　,0.011,0.002,0.149,0.03,0.0002,0.0002,0.003,0.0026,0.0014,0,1.4,0,0
842,キワノ　生　　　,0.015,0.009,0.08,0.03,0.0003,0.0001,0.002,0.0014,0.0004,0,0.02,0,0
843,グァバ　赤肉種　生　　　,0.006,0.001,0.099,0.5,0.0003,0.0004,0.008,0.0032,0.0006,0,2.2,0,0
844,グァバ　白肉種　生　　　,0.006,0.001,0.099,0,0.0003,0.0004,0.008,0.0032,0.0006,0,2.2,0,0
845,グァバ　果実飲料　20 %果汁入り飲料（ネクター）　　,0.001,0.001,0.123,0.02,0,0.0001,0.001,0,0.0001,0,0.19,0,0
846,グァバ　果実飲料　10 %果汁入り飲料　　,0.001,0.001,0.123,0.01,0,0,0.001,0,0.0001,0,0.09,0,0
847,グーズベリー　生　　　,0.01,0.001,0.132,0.1,0.0002,0.0002,0.002,0.004,0.0002,0,0.22,0,0
848,ぐみ　生　　　,0.013,0.002,0.172,0.32,0.0001,0.0004,0.003,0.0045,0.0002,0,0.05,0,0
849,ココナッツ　ココナッツウォーター　　　,0.002,0.001,0.05,0,0.0001,0.0001,0.001,0,0,0,0.02,0,0
850,ココナッツ　ココナッツミルク　　　,0.019,0.16,0.028,0,0.0001,0,0.004,0,0.0002,0,0,0,0
851,ココナッツ　ナタデココ　　　,0,Tr,0.202,0,0,0,0,0,0,0,0,0,0
852,さくらんぼ　国産　生　　　,0.01,0.002,0.152,0.08,0.0003,0.0003,0.002,0.0024,0.0002,0,0.1,0,0
853,さくらんぼ　米国産　生　 　,0.012,0.001,0.171,0.02,0.0003,0.0003,0.002,0.0029,0.0002,0,0.09,0,0
854,さくらんぼ　米国産　缶詰　　,0.006,0.001,0.176,0.03,0.0001,0.0001,0.001,0,0.0001,0,0.07,0,0
855,ざくろ　生　　　,0.002,Tr,0.155,0,0.0001,0.0001,0.002,0.0032,0.0004,0,0.1,0,0
856,すいか　赤肉種　生　　　,0.006,0.001,0.095,0.69,0.0003,0.0002,0.002,0.0022,0.0007,0,0.1,0,0
857,すいか　黄肉種　生　　　,0.006,0.001,0.095,0.01,0.0003,0.0002,0.002,0.0022,0.0007,0,0.1,0,0
858,スターフルーツ　生　　　,0.007,0.001,0.075,0.06,0.0003,0.0002,0.003,0.0038,0.0002,0,0.12,0,0
859,（すもも類）　にほんすもも　生　　,0.006,0.01,0.094,0.07,0.0002,0.0002,0.003,0.0014,0.0004,0,0.04,0,0
860,（すもも類）　プルーン　生　　,0.007,0.001,0.126,0.4,0.0003,0.0003,0.005,0.0022,0.0006,0,0.04,0,0
861,（すもも類）　プルーン　乾　　,0.025,0.002,0.624,1.1,0.0007,0.0007,0.022,0.0032,0.0034,0,0,0,0
862,チェリモヤ　生　　　,0.013,0.003,0.198,Tr,0.0009,0.0009,0.007,0.0036,0.0023,0,0.34,0,0
863,ドラゴンフルーツ　生　　　,0.014,0.003,0.118,0,0.0008,0.0006,0.004,0.0053,0.0005,0,0.07,0,0
864,ドリアン　生　　　,0.023,0.033,0.271,0.03,0.0033,0.002,0.014,0.0022,0.0025,0,0.31,0,0
865,（なし類）　日本なし　生　　,0.003,0.001,0.113,0,0.0002,Tr,0.002,0.0014,0.0002,0,0.03,0,0
866,（なし類）　日本なし　缶詰　　,0.001,0.001,0.191,0,Tr,0,0.001,0,0.0002,0,0,0,0
867,（なし類）　中国なし　生　　,0.002,0.001,0.127,0,0.0002,0.0001,0.002,0.0014,0.0002,0,0.06,0,0
868,（なし類）　西洋なし　生　　,0.003,0.001,0.144,0,0.0002,0.0001,0.002,0.0009,0.0002,0,0.03,0,0
869,（なし類）　西洋なし　缶詰　　,0.002,0.001,0.207,0,0.0001,0.0002,0.003,0,0.0001,0,Tr,0,0
870,なつめ　乾　　　,0.039,0.02,0.714,0.01,0.001,0.0021,0.016,0.0086,0.0014,0,0.01,0,0
871,なつめやし　乾　　　,0.022,0.002,0.713,0.13,0.0007,0.0004,0.018,0.0094,0.0016,0,0,0,0
872,パインアップル　生　　　,0.006,0.001,0.134,0.03,0.0008,0.0002,0.002,0.0028,0.0008,0,0.27,0,0
873,パインアップル　果実飲料　ストレートジュース　　,0.003,0.001,0.11,0.01,0.0004,0.0001,0.002,0.0019,0.0007,0,0.06,0,0
874,パインアップル　果実飲料　濃縮還元ジュース　　,0.001,0.001,0.111,0.01,0.0005,0.0002,0.002,0.0017,0.0005,0,0.05,0,0
875,パインアップル　果実飲料　50 %果汁入り飲料　　,0.003,0.001,0.121,Tr,0.0003,0.0001,0.001,0.0007,0.0004,0,0.03,0,0
876,パインアップル　果実飲料　10 %果汁入り飲料　　,Tr,Tr,0.124,0,0,0,Tr,0,0.0001,0,0,0,0
877,パインアップル　缶詰　　　,0.004,0.001,0.203,0.01,0.0007,0.0001,0.002,0.0006,0.0006,0,0.07,0,0
878,パインアップル　砂糖漬　　　,0.005,0.002,0.868,0.01,0,0.0002,0.001,0,0.0001,0,0,0,0
879,ハスカップ　生　　　,0.007,0.006,0.128,0.11,0.0002,0.0003,0.005,0.0029,0.0004,0,0.44,0,0
880,パッションフルーツ　果汁　生　　　,0.008,0.004,0.162,0.89,0.0001,0.0009,0.019,0.0063,0.0018,0,0.16,0,0
881,バナナ　生　　　,0.011,0.002,0.225,0.05,0.0005,0.0004,0.007,0.0044,0.0038,0,0.16,0,0
882,バナナ　乾　　　,0.038,0.004,0.785,0.7,0.0007,0.0012,0.014,0.0113,0.0104,0,Tr,0,0
883,パパイア　完熟　生　　　,0.005,0.002,0.095,0.4,0.0002,0.0004,0.003,0.0042,0.0001,0,0.5,0,0
884,パパイア　未熟　生　　　,0.013,0.001,0.094,0.1,0.0003,0.0004,0.003,0.0055,0.0001,0,0.45,0,0
885,びわ　生　　　,0.003,0.001,0.106,0.68,0.0002,0.0003,0.002,0.0022,0.0006,0,0.05,0,0
886,びわ　缶詰　　　,0.003,0.001,0.198,0.39,0.0001,0.0001,0.002,0,0.0002,0,Tr,0,0
887,ぶどう　生　　　,0.004,0.001,0.157,0.02,0.0004,0.0001,0.001,0.001,0.0004,0,0.02,0,0
888,ぶどう　干しぶどう　　　,0.027,0.002,0.807,0.01,0.0012,0.0003,0.006,0.0017,0.0023,0,Tr,0,0
889,ぶどう　果実飲料　ストレートジュース　　,0.003,0.002,0.145,0,0.0002,0.0001,0.001,0.0006,0.0005,0,Tr,0,Tr
890,ぶどう　果実飲料　濃縮還元ジュース　　,0.003,0.003,0.121,0,0.0002,Tr,0.002,0.0004,0.0006,0,Tr,0,0
891,ぶどう　果実飲料　70 %果汁入り飲料　　,0.002,Tr,0.129,0,Tr,0,Tr,0,0.0005,0,0,0,0
892,ぶどう　果実飲料　10 %果汁入り飲料　　,Tr,Tr,0.131,0,0,0,0,0,0.0001,0,0,0,0
893,ぶどう　缶詰　　　,0.004,0.001,0.204,0.01,0.0002,0.0001,0.001,0,0.0003,0,0,0,0
894,ぶどう　ジャム　　　,0.005,0.001,0.475,0,0.0002,0.0001,0.001,0.0011,0.0004,0,0,0,0
895,ブルーベリー　生　　　,0.005,0.001,0.129,0.05,0.0003,0.0003,0.002,0.0012,0.0005,0,0.09,0,0
896,ブルーベリー　ジャム　　　,0.007,0.003,0.438,0.02,0.0003,0.0002,0.004,0.0011,0.0004,0,0.03,0,0
897,ブルーベリー　乾　　　,0.027,0.019,0.725,0.07,0.0012,0.001,0.015,0.0026,0.002,0,Tr,0,0
898,ホワイトサポテ　生　　　,0.015,0.001,0.189,0.01,0.0005,0.0005,0.006,0.0022,0.0006,0,0.18,0,0
899,まくわうり　黄肉種　生　　　,0.008,0.001,0.078,0.15,0.0003,0.0003,0.008,0.0016,0.0006,0,0.3,0,0
900,まくわうり　白肉種　生　　　,0.008,0.001,0.078,0,0.0003,0.0003,0.008,0.0016,0.0006,0,0.3,0,0
901,マルメロ　生　　　,0.003,0.001,0.151,0.04,0.0002,0.0002,0.002,0.0025,0.0005,0,0.18,0,0
902,マンゴー　生　　　,0.006,0.001,0.169,0.51,0.0004,0.0006,0.007,0.0022,0.0013,0,0.2,0,0
903,マンゴスチン　生　　　,0.006,0.002,0.175,0,0.0011,0.0003,0.005,0.0033,0.0004,0,0.03,0,0
904,メロン　温室メロン　生　　　,0.011,0.001,0.103,0.03,0.0006,0.0002,0.005,0.0019,0.001,0,0.18,0,0
905,メロン　露地メロン　緑肉種　生　,0.01,0.001,0.104,0.12,0.0005,0.0002,0.008,0.0016,0.0011,0,0.25,0,0
906,メロン　露地メロン　赤肉種　生　　,0.01,0.001,0.104,3,0.0005,0.0002,0.008,0.0016,0.0011,0,0.25,0,0
907,（もも類）　もも　生　　,0.006,0.001,0.102,Tr,0.0001,0.0001,0.006,0.0013,0.0002,0,0.08,0,0
908,（もも類）　もも　30 %果汁入り飲料（ネクター）　　,0.002,0.001,0.116,0,Tr,0.0001,0.002,0.001,Tr,0,0.02,0,0
909,（もも類）　もも　缶詰　白肉種　果肉　,0.005,0.001,0.206,0,0.0001,0.0002,0.003,0.0007,0.0001,0,0.02,0,0
910,（もも類）　もも　缶詰　黄肉種　果肉　,0.005,0.001,0.206,0.17,0.0001,0.0002,0.003,0.0007,0.0001,0,0.02,0,0
911,（もも類）　もも　缶詰　液汁　,0.003,0.001,0.198,0,0.0001,0.0001,0.003,0,0.0001,0,0.02,0,0
912,（もも類）　ネクタリン　生　　,0.007,0.003,0.107,0.2,0.0002,0.0003,0.007,0.002,0.0001,0,0.1,0,0
913,やまもも　生　　　,0.005,0.002,0.113,0.02,0.0004,0.0003,0.003,0.0021,0.0005,0,0.04,0,0
914,ライチー　生　　　,0.01,0.001,0.164,0,0.0002,0.0006,0.01,0,0.0009,0,0.36,0,0
915,ラズベリー　生　　　,0.011,0.001,0.102,0.02,0.0002,0.0004,0.006,0.0043,0.0007,0,0.22,0,0
916,りゅうがん　乾　　　,0.051,0.004,0.729,0,0.0003,0.0074,0.025,0,0.002,0,0,0,0
917,りんご　皮むき　生　　　,0.001,0.002,0.155,0.01,0.0002,Tr,0.001,0.0003,0.0004,0,0.04,0,Tr
918,りんご　皮つき　生　　　,0.002,0.003,0.162,0.02,0.0002,0.0001,0.001,0.0005,0.0004,0,0.06,0,0.02
919,りんご　果実飲料　ストレートジュース　　,0.002,0.001,0.118,0,0.0001,0.0001,0.001,0.0021,0.0003,0,0.03,0,0
920,りんご　果実飲料　濃縮還元ジュース　　,0.001,0.002,0.114,0,Tr,Tr,0.001,0.0011,0.0002,0,0.01,0,0
921,りんご　果実飲料　50 %果汁入り飲料　　,0.001,Tr,0.115,0,0,0,0,0,0.0001,0,Tr,0,0
922,りんご　果実飲料　30 %果汁入り飲料　　,Tr,Tr,0.114,0,0,0,0,0,0.0001,0,Tr,0,0
923,りんご　缶詰　　　,0.003,0.001,0.201,0.01,0.0001,0.0001,0.001,0,0.0001,0,Tr,0,0
924,りんご　ジャム　　　,0.002,0.001,0.527,Tr,0.0001,0,0,0,0.0003,0,Tr,0,0
925,えのきたけ　生　　　,0.027,0.002,0.076,0,0.0024,0.0017,0.068,0.014,0.0012,0,0,0.009,0
926,えのきたけ　ゆで　　　,0.028,0.001,0.078,0,0.0019,0.0013,0.037,0.0096,0.0009,0,0,0.008,0
927,えのきたけ　油いため　　　,0.03,0.039,0.088,0,0.0026,0.0018,0.072,0.0147,0.001,0,0,0.008,-0.04
928,えのきたけ　味付け瓶詰　　　,0.036,0.003,0.169,0,0.0026,0.0017,0.044,0.0104,0.0009,0,0,0.001,0
929,（きくらげ類）　あらげきくらげ　乾　　,0.069,0.007,0.77,0,0.0001,0.0044,0.017,0.0061,0.0008,0,0,1.285,0
930,（きくらげ類）　あらげきくらげ　ゆで　　,0.012,0.001,0.161,0,0,0.0007,0.001,0,0.0001,0,0,0.253,0
931,（きくらげ類）　あらげきくらげ　油いため　　,0.023,0.052,0.278,0,0,0.0011,0.001,0.0006,0.0002,0,0,0.377,-0.06
932,（きくらげ類）　きくらげ　乾　　,0.079,0.021,0.711,0,0.0019,0.0087,0.032,0.0114,0.001,0,0,0.854,0
933,（きくらげ類）　きくらげ　ゆで　　,0.006,0.002,0.052,0,0.0001,0.0006,Tr,0,0.0001,0,0,0.088,0
934,（きくらげ類）　しろきくらげ　乾　　,0.049,0.007,0.745,0,0.0012,0.007,0.022,0.0137,0.001,0,0,0.151,0
935,（きくらげ類）　しろきくらげ　ゆで　　,0.004,Tr,0.067,0,0,0.0005,Tr,0,0.0001,0,0,0.012,0
936,くろあわびたけ　生　　　,0.037,0.004,0.049,0,0.0021,0.0022,0.029,0.0132,0.0009,0,Tr,0.003,0
937,しいたけ　生しいたけ　菌床栽培　生　　,0.03,0.003,0.057,0,0.0013,0.002,0.031,0.0105,0.0021,0,0,0.004,0
938,しいたけ　生しいたけ　菌床栽培　ゆで　　,0.025,0.004,0.051,0,0.0008,0.0011,0.02,0.0071,0.0012,0,0,0.005,0
939,しいたけ　生しいたけ　菌床栽培　油いため　　,0.033,0.041,0.073,0,0.0016,0.0018,0.033,0.0128,0.0018,0,0,0.005,-0.04
940,しいたけ　生しいたけ　原木栽培　生　　,0.031,0.004,0.076,0,0.0013,0.0022,0.034,0.0095,0.0019,0,0,0.004,0
941,しいたけ　生しいたけ　原木栽培　ゆで　　,0.024,0.004,0.059,0,0.0006,0.0012,0.02,0.0056,0.001,0,0,0.004,0
942,しいたけ　生しいたけ　原木栽培　油いため　　,0.038,0.054,0.088,0,0.0014,0.0026,0.044,0.0115,0.0018,0,0,0.005,-0.06
943,しいたけ　乾しいたけ　乾　　,0.193,0.037,0.634,0,0.005,0.014,0.168,0.0793,0.0045,0,0,0.127,0
944,しいたけ　乾しいたけ　ゆで　　,0.032,0.005,0.167,0,0.0006,0.0023,0.02,0.0105,0.001,0,0,0.011,0
945,（しめじ類）　はたけしめじ　生　　,0.026,0.003,0.045,0,0.0012,0.0044,0.053,0.0208,0.0011,0,0,0.009,0
946,（しめじ類）　はたけしめじ　ゆで　　,0.026,0.003,0.051,0,0.0008,0.0028,0.036,0.0153,0.0007,0,0,0.011,0
947,（しめじ類）　ぶなしめじ　生　　,0.027,0.006,0.05,0,0.0016,0.0016,0.066,0.0086,0.0008,0,0,0.006,0
948,（しめじ類）　ぶなしめじ　ゆで　　,0.033,0.003,0.065,0,0.0015,0.0012,0.052,0.0125,0.0006,0,0,0.011,0
949,（しめじ類）　ぶなしめじ　油いため　　,0.029,0.044,0.05,0,0.0018,0.0017,0.068,0.0075,0.0008,0,0,0.011,-0.05
950,（しめじ類）　ほんしめじ　生　　,0.025,0.004,0.028,0,0.0007,0.0028,0.051,0.0159,0.0019,0,0,0.006,0
951,（しめじ類）　ほんしめじ　ゆで　　,0.028,0.006,0.041,0,0.0006,0.0017,0.037,0.0111,0.0011,0,0,0.012,0
952,たもぎたけ　生　　　,0.036,0.003,0.037,0,0.0017,0.0033,0.12,0.0132,0.0012,0,0,0.008,0
953,なめこ　生　　　,0.017,0.002,0.052,0,0.0007,0.0012,0.051,0.0125,0.0005,Tr,-,0,0
954,なめこ　ゆで　　　,0.016,0.001,0.051,0,0.0006,0.0011,0.047,0.0124,0.0004,0,0,0,0
955,なめこ　水煮缶詰　　　,0.01,0.001,0.032,0,0.0003,0.0007,0.021,0.0052,0.0002,0,0,0.001,0
956,ぬめりすぎたけ　生　　　,0.023,0.004,0.041,0,0.0016,0.0034,0.059,0.0177,0.0008,0,0.01,0.004,0
957,（ひらたけ類）　うすひらたけ　生　　,0.061,0.002,0.048,0,0.003,0.0041,0.069,0.0244,0.0023,0,0,0.024,0
958,（ひらたけ類）　エリンギ　生　　,0.028,0.004,0.06,0,0.0011,0.0022,0.061,0.0116,0.0014,0,0,0.012,0
959,（ひらたけ類）　エリンギ　ゆで　　,0.032,0.005,0.065,0,0.0008,0.0016,0.042,0.0102,0.001,0,0,0.026,0
960,（ひらたけ類）　エリンギ　焼き　　,0.042,0.005,0.091,0,0.0018,0.0031,0.091,0.0166,0.0017,0,0,0.031,0
961,（ひらたけ類）　エリンギ　油いため　　,0.032,0.037,0.081,0,0.0013,0.0024,0.068,0.0131,0.0013,0,0,0.014,-0.04
962,（ひらたけ類）　ひらたけ　生　　,0.033,0.003,0.062,0,0.004,0.004,0.107,0.024,0.001,0,0,0.003,0
963,（ひらたけ類）　ひらたけ　ゆで　　,0.034,0.002,0.066,0,0.003,0.0027,0.07,0.0236,0.0006,0,0,0.005,0
964,まいたけ　生　　　,0.02,0.005,0.044,0,0.0009,0.0019,0.05,0.0056,0.0006,0,0,0.049,0
965,まいたけ　ゆで　　　,0.016,0.005,0.064,0,0.0004,0.0007,0.018,0.0063,0.0003,0,-,0.059,0
966,まいたけ　油いため　　　,0.026,0.044,0.068,0,0.0011,0.0021,0.061,0.008,0.0007,0,0,0.077,-0.05
967,まいたけ　乾　　　,0.219,0.039,0.599,0,0.0124,0.0192,0.641,0.0367,0.0028,0,0,0.198,0
968,マッシュルーム　生　　　,0.029,0.003,0.021,0,0.0006,0.0029,0.03,0.0154,0.0011,0,0,0.003,0
969,マッシュルーム　ゆで　　　,0.038,0.002,0.037,0,0.0005,0.0028,0.027,0.0143,0.0008,0,0,0.005,0
970,マッシュルーム　油いため　　　,0.036,0.045,0.045,0,0.0008,0.0038,0.038,0.0167,0.0012,0,0,0.008,-0.05
971,マッシュルーム　水煮缶詰　　　,0.034,0.002,0.033,0,0.0003,0.0024,0.01,0.0011,0.0001,0,0,0.004,0
