id,name,protein,fat,carbohydrate,vitaminA,vitaminB1,vitaminB2,vitaminB3,vitaminB5,vitaminB6,vitaminB12,vitaminC,vitaminD,vitaminK
1285,果実色飲料　　,Tr,Tr,12.8,0,0,0,0,-,-,-,0,0,-
1286,コーラ　　,0.1,Tr,11.4,0,0,0,0,-,-,-,0,0,-
1287,サイダー　　,Tr,Tr,10.2,0,0,0,0,-,-,-,0,0,-
1288,ビール風味炭酸飲料　　,0.1,Tr,1.2,0,0,0,0.1,0.02,Tr,0,8,0,0
1289,麦茶　浸出液　　,Tr,0,0.3,0,0,0,0,0,0,-,0,0,0
1290,ウスターソース　　　,1,0.1,26.8,4,0.01,0.02,0.3,0.15,0.03,Tr,0,0,1
1291,中濃ソース　　　,0.8,0.1,30.8,7,0.02,0.04,0.4,0.18,0.04,Tr,0,0,2
1292,濃厚ソース　　　,0.9,0.1,30.9,9,0.03,0.04,0.6,0.21,0.06,Tr,0,0,2
1293,お好み焼きソース　　　,1.6,0.1,34.3,-,0.04,0.04,0.7,0.2,0.05,0.1,3,-,2
1294,トウバンジャン　　　,2,2.3,7.9,120,0.04,0.17,1,0.24,0.2,0,3,0,12
1295,チリペッパーソース　　　,0.7,0.5,5.2,130,0.03,0.08,0.3,-,-,-,0,0,-
1296,ラー油　　　,0.1,99.8,Tr,59,0,0,0.1,-,-,-,0,0,5
1297,こいくちしょうゆ　　　,7.7,0,10.1,0,0.05,0.17,1.3,0.48,0.17,0.1,0,0,0
1298,うすくちしょうゆ　　　,5.7,0,7.8,0,0.05,0.11,1,0.37,0.13,0.1,0,0,0
1299,たまりしょうゆ　　　,11.8,0,15.9,0,0.07,0.17,1.6,0.59,0.22,0.1,0,0,0
1300,さいしこみしょうゆ　　　,9.6,0,15.9,0,0.17,0.15,1.3,0.57,0.18,0.2,0,0,0
1301,しろしょうゆ　　　,2.5,0,19.2,0,0.14,0.06,0.9,0.28,0.08,0.2,0,0,0
1302,減塩しょうゆ　こいくち　,8.1,Tr,9,-,0.07,0.17,1.5,0.46,0.17,0,0,0,0
1303,だししょうゆ　,4,0,5.2,0,0.03,0.09,1.1,0.26,0.09,0.2,0,-,0
1304,照りしょうゆ　,2.4,0,36.3,0,0.01,0.05,0.4,0.13,0.05,Tr,0,-,-
1305,食塩　　　,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,並塩　　　,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,精製塩　家庭用　　,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,精製塩　業務用　　,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,黒酢　　　,1,0,9,0,0.02,0.01,0.6,0.07,0.06,0.1,0,0,0
1310,穀物酢　　　,0.1,0,2.4,0,0.01,0.01,0.1,0,0.01,0.1,0,0,0
1311,米酢　　　,0.2,0,7.4,0,0.01,0.01,0.3,0.08,0.02,0.1,0,0,0
1312,果実酢　バルサミコ酢　　,0.5,0,19.4,0,0.01,0.01,0.2,0.03,0.05,Tr,0,0,0
1313,果実酢　ぶどう酢　　,0.1,Tr,1.2,0,Tr,Tr,Tr,0.08,Tr,0.1,Tr,Tr,(Tr)
1314,果実酢　りんご酢　　,0.1,0,2.4,0,0,0.01,0.1,0.06,0.01,0.3,0,(Tr),Tr
1315,かつおだし　　　,0.5,0.1,Tr,(Tr),0.01,0.01,1.4,0.06,0.02,0.4,0,-,0
1316,昆布だし　　　,0.1,Tr,0.9,0,Tr,Tr,Tr,0,0,0,Tr,-,0
1317,かつお・昆布だし　　　,0.3,Tr,0.3,0,0.01,0.01,0.9,0.04,0.01,0.3,Tr,-,0
1318,しいたけだし　　　,0.1,0,0.9,0,Tr,0.02,0.6,0.57,0.02,0,0,0,0
1319,煮干しだし　　　,0.1,0.1,0,0,0.01,Tr,0.3,0,Tr,0.2,0,-,0
1320,鳥がらだし　　　,1.1,0.2,0,0,0.02,0.09,1.2,0.77,0.03,0.5,0,0,Tr
1321,中華だし　　　,0.8,0,0,0,0.15,0.03,1.3,0.26,0.05,0,0,-,0
1322,洋風だし　　　,1.3,0,0.3,-,0.02,0.05,1.1,0.25,0.06,0.2,0,-,0
1323,固形ブイヨン　,7,4.3,42.1,0,0.03,0.08,1.1,0.28,0.4,0.1,0,Tr,2
1324,顆粒おでん用　,9.6,0.1,32.2,0,0.02,0.11,2,0.2,0.07,0.4,0,0.2,0
1325,顆粒中華だし　　　,12.6,1.6,36.6,3,0.06,0.56,8,1.48,0.29,0.3,0,0,-
1326,顆粒和風だし　　　,24.2,0.3,31.1,0,0.03,0.2,5.5,0.18,0.06,1.4,0,0.8,0
1327,めんつゆ　ストレート　　,2.2,0,8.7,0,0.01,0.04,1.2,0.18,0.04,0.3,0,0,0
1328,めんつゆ　三倍濃厚　　,4.5,0,20,0,0.04,0.07,1.4,0.19,0.07,0.2,0,0,0
1329,甘酢　　　,0.1,0,28.4,0,0.01,0.01,0.1,0,0.01,0.1,0,0,0
1330,エビチリの素　　　,1.2,1.4,9.5,0,0.14,0.04,1.3,-,-,0,2,-,-
1331,オイスターソース　　　,7.7,0.3,18.3,0,0.01,0.07,0.8,0.14,0.04,2,Tr,-,1
1332,黄身酢　　　,6.5,13,20.3,190,0.09,0.21,Tr,1.68,0.1,1.2,0,2.3,16
1333,ごま酢　　　,4,8,30.2,0,0.08,0.06,1,0.13,0.12,0.1,0,-,-
1334,ごまだれ　　　,7.4,14.1,30.1,0,0.14,0.1,1.8,0.24,0.21,0.1,0,-,-
1335,三杯酢　　　,0.9,0,18.1,0,0.01,0.02,0.4,0.1,0.03,0.1,0,-,0
1336,二杯酢　,3.5,0,8.6,0,0.03,0.08,0.7,0.26,0.09,0.1,0,0,0
1337,すし酢　ちらし・稲荷用　,0.1,0,34.9,0,0.01,0.01,0.2,0.05,0.01,0.1,0,0,0
1338,すし酢　にぎり用　,0.2,0,14.3,0,0.01,0.01,0.2,0.07,0.02,0.1,0,0,0
1339,すし酢　巻き寿司・箱寿司用　,0.1,0,23.8,0,0.01,0.01,0.2,0.06,0.01,0.1,0,0,0
1340,中華風合わせ酢　　,3,3.4,25.6,0,0.02,0.07,0.6,0.22,0.07,0.1,0,0,Tr
1341,デミグラスソース　　　,2.9,3,11,0,0.04,0.07,1.7,0.18,0.05,0.2,-,-,-
1342,テンメンジャン　　　,8.5,7.7,38.1,0,0.04,0.11,1,0.07,0.11,0,0,0,14
1343,ナンプラー　　　,9.1,0.1,2.7,0,0.01,0.1,3.3,0.56,0.1,1.6,0,0,-
1344,冷やし中華のたれ　　　,2.6,1.5,7.5,0,0.09,0.06,1.1,0.28,0.08,Tr,0,-,0
1345,ホワイトソース　　　,1.8,6.2,9.2,0,0.01,0.05,0.2,0.17,0.02,0,0,-,2
1346,ぽん酢しょうゆ　　,3.4,0.1,8.2,1,0.05,0.08,0.6,0.37,0.08,Tr,24,0,0
1347,マーボー豆腐の素　　　,4.2,6.3,10.4,9,0.05,0.03,1,-,-,-,2,-,-
1348,マリネ液　　　,0.1,0,10.9,0,0,0,Tr,-,-,Tr,0,0,-
1349,ミートソース　　　,3.8,5,10.1,49,0.14,0.05,1.4,-,-,-,6,-,-
1350,焼き鳥のたれ　　　,3.2,0,29.6,0,0.02,0.07,0.5,0.2,0.1,Tr,0,-,-
1351,焼き肉のたれ　　　,4.3,2.2,33.1,0,0.03,0.09,0.8,0.26,0.09,0.1,1,Tr,Tr
1352,みたらしのたれ　　　,0.9,0,31,0,0.01,0.02,0.1,0.05,0.03,Tr,0,-,0
1353,ゆずこしょう　　　,1.3,0.8,9.3,22,0.04,0.05,0.9,0.22,0.17,-,2,0,0
1354,トマトピューレー　　　,1.9,0.1,9.9,52,0.09,0.07,1.5,0.47,0.2,-,10,0,10
1355,トマトペースト　　　,3.8,0.1,22,85,0.21,0.14,3.7,0.95,0.38,-,15,0,18
1356,トマトケチャップ　　　,1.7,0,27.4,56,0.08,0.04,1.3,0.32,0.07,0,9,0,5
1357,トマトソース　　　,2,0.2,8.5,40,0.09,0.08,1.3,0.24,0.12,Tr,(Tr),0,8
1358,チリソース　　　,1.8,0.1,26.3,42,0.07,0.07,1.5,0.32,0.15,0,(Tr),0,5
1359,和風ドレッシングタイプ調味料　　　,3.1,0.1,16.1,0,0.02,0.03,0.3,0.11,0.04,0,Tr,0,1
1360,フレンチドレッシング　　　,0.1,41.9,5.9,0,Tr,Tr,Tr,Tr,Tr,0,1,0,58
1361,和風ドレッシング　　　,2.2,18.4,5.1,0,0.02,0.05,0.7,0.18,0.07,0.1,Tr,-,31
1362,ごまドレッシング　　　,8.5,26.3,21.2,6,0.18,0.12,2.1,0.34,0.25,0.1,0,0.1,20
1363,サウザンアイランドドレッシング　　　,1,41.4,9.2,26,0.02,0.18,Tr,0.22,0.03,0.1,3,0.2,59
1364,マヨネーズ　全卵型　　,1.5,75.3,4.5,17,0.01,0.05,0,0.28,0.02,0.1,0,0.3,110
1365,マヨネーズ　卵黄型　　,2.8,72.3,1.7,55,0.04,0.1,0.1,0.55,0.04,0.3,0,1,140
1366,米みそ　甘みそ　　,9.7,3,37.9,0,0.05,0.1,1.5,Tr,0.04,0.1,0,0,8
1367,米みそ　淡色辛みそ　　,12.5,6,21.9,0,0.03,0.1,1.5,Tr,0.11,0.1,0,0,11
1368,米みそ　赤色辛みそ　　,13.1,5.5,21.1,0,0.03,0.1,1.5,0.23,0.12,Tr,0,0,11
1369,麦みそ　　　,9.7,4.3,30,0,0.04,0.1,1.5,0.26,0.1,Tr,0,0,9
1370,豆みそ　　　,17.2,10.5,14.5,0,0.04,0.12,1.2,0.36,0.13,Tr,0,0,19
1371,減塩みそ　　　,10.8,5.7,24.5,0,0.1,0.1,1,0.27,0.15,0.1,0,0,-
1372,だし入りみそ　　　,13.2,5.7,22.4,0,0.03,0.11,1.7,0.01,0.11,0.2,0,Tr,10
1373,即席みそ　粉末タイプ　　,21.9,9.3,43,0,0.11,2.58,0.8,0.75,0.12,-,0,0,15
1374,即席みそ　ペーストタイプ　　,8.9,3.7,15.4,0,0.04,0.27,0.4,0.42,0.07,-,0,0,6
1375,辛子酢みそ　　,5,2.1,44.6,0,0.04,0.05,0.8,-,-,0.1,0,0,-
1376,ごまみそ　　,9.4,9.9,32.9,0,0.1,0.1,1.8,0.08,0.14,0.1,0,0,7
1377,酢みそ　　,4.9,1.5,44.8,0,0.03,0.05,0.8,0,0.02,0.1,0,0,4
1378,練りみそ　　,5.5,1.7,59,0,0.03,0.06,0.8,Tr,0.03,0.1,0,0,5
1379,カレールウ　　　,6.5,34.1,44.7,6,0.09,0.06,0.1,0.38,0.07,Tr,0,0,0
1380,ハヤシルウ　　　,5.8,33.2,47.5,95,0.14,0.06,1,0.29,0.08,0,0,0,0
1381,お茶漬けの素,20.3,3.7,37.4,180,0.16,0.29,5.7,0.93,0.25,-,12,-,-
1382,酒かす　　　,14.9,1.5,23.8,0,0.03,0.26,2,0.48,0.94,0,0,0,0
1383,即席すまし汁,18.1,0.8,30.9,190,0.13,0.31,5.1,0.41,0.17,4.7,25,0.5,57
1384,ふりかけ,23.4,21.9,39.9,360,0.29,0.48,4.1,0.47,0.31,6.2,11,2.2,220
1385,みりん　　,0.1,0,54.9,0,Tr,0.02,0,0,0,0,0,0,0
1386,オールスパイス　　,5.6,5.6,75.2,3,0,0.05,2.9,-,-,0,0,0,-
1387,オニオンパウダー　　　　,8.8,1.1,79.8,0,0.3,0.1,0.6,-,-,0,10,0,-
1388,からしパウダー　　,33,14.3,43.7,3,0.73,0.26,8.5,-,-,0,0,0,-
1389,練りからし　　　,5.9,14.5,40.1,1,0.22,0.07,1.5,-,-,0,0,0,-
1390,練りマスタード　　　,4.8,10.6,13.1,4,0.14,0.04,1.1,0.27,0.1,0,Tr,(Tr),6
1391,粒入りマスタード　　　,7.6,16,12.7,3,0.32,0.05,1.8,0.28,0.14,0.1,Tr,(Tr),5
1392,カレーパウダー　　　　　,13,12.2,63.3,32,0.41,0.25,7,2.06,0.59,0.1,2,0,86
1393,クローブパウダー　　　　,7.2,13.6,66.4,10,0.04,0.27,0.9,-,-,0,0,0,-
1394,こしょう　黒　　　,11,6,66.6,15,0.1,0.24,1.2,-,-,0,0,0,-
1395,こしょう　白　,10.1,6.4,70.1,0,0.02,0.12,0.2,-,-,0,0,0,-
1396,こしょう　混合　,10.6,6.2,68.3,7,0.06,0.18,0.7,-,-,0,1,0,-
1397,さんしょうパウダー　　,10.3,6.2,69.6,17,0.1,0.45,2.8,-,-,-,0,0,-
1398,シナモンパウダー　　　　,3.6,3.5,79.6,1,0.08,0.14,1.3,-,-,0,Tr,0,-
1399,しょうがパウダー　　　,7.8,4.9,72.5,1,0.04,0.17,4.2,1.29,1.03,0,0,0,-
1400,しょうがおろし,0.7,0.6,8.6,1,0.02,0.03,0.8,-,-,-,120,0,-
1401,セージパウダー　,6.4,10.1,66.9,120,0.09,0.55,2.7,-,-,0,0,0,-
1402,タイムパウダー,6.5,5.2,69.8,82,0.09,0.69,3.4,-,-,0,0,0,-
1403,チリパウダー　　　　,15,8.2,60.1,770,0.25,0.84,7.2,-,-,0,0,0,-
1404,とうがらしパウダー,16.2,9.7,66.8,720,0.43,1.15,11.3,-,-,-,Tr,0,-
1405,ナツメグパウダー,5.7,38.5,47.5,1,0.05,0.1,0.5,-,-,0,0,0,-
1406,ガーリックパウダー　　,19.9,0.8,73.8,0,0.54,0.15,1,1.33,2.32,0,0,0,1
1407,にんにくおろし,4.7,0.5,37,0,0.11,0.04,0.2,-,-,-,0,0,-
1408,バジルパウダー,21.1,2.2,50.6,210,0.26,1.09,7.9,2.39,1.75,0,1,0,820
1409,パセリ,28.7,2.2,51.6,2300,0.89,2.02,11.7,1.68,1.47,0,820,0,1300
1410,パプリカパウダー,15.5,11.6,55.6,500,0.52,1.78,12.5,-,-,0,0,0,0
1411,わさび,3.3,10.3,39.8,1,0.11,0.07,0.7,-,-,-,0,0,-
1412,パン酵母　圧搾　　　,16.5,1.5,12.1,0,2.21,1.78,23.1,2.29,0.59,0,0,1.6,0
1413,パン酵母　乾燥　　　,37.1,6.8,43.1,0,8.81,3.72,22,5.73,1.28,0,1,2.8,0
1414,天ぷら用バッター　　,3.4,0.5,29.7,0,0.05,0.25,0.4,0.14,0.02,0,0,0,0
1415,ベーキングパウダー　　　　,0,1.2,29,0,0,0,0,0,0,0,0,0,0
1416,カレー(レトルト),3.3,7.3,9.8,23,0.11,0.05,0.4,-,-,-,1,-,-
1417,ぎょうざ　,7.1,8.1,23.8,13,0.09,0.1,0.8,-,-,-,6,-,-
1418,グラタン,4.8,6.7,13.3,71,0.04,0.08,0.4,-,-,-,1,-,-
1419,コーンクリームスープ(レトルト)　,2,4.8,8.6,2,0.03,0.07,0.5,-,-,-,2,-,-
1420,コロッケ　クリーム　　　,5.1,16.2,22.5,240,0.06,0.1,0.6,-,-,-,2,-,-
1421,コロッケ　ポテト　　,4.6,17.6,25.6,71,0.09,0.06,1.1,-,-,-,7,-,-
1422,いかフライ　,10.6,2,21.4,3,0.1,0,1.9,-,-,-,0,-,-
1423,えびフライ　,9.1,20.3,18.1,0,0.04,0.07,0.7,-,-,-,1,-,-
1424,白身フライ,9.7,21.8,16.2,57,0.1,0.1,1.2,-,-,-,1,-,-
1425,シチュー(レトルト),6,7.2,7.4,67,0.11,0.08,1.1,-,-,-,5,-,-
1426,しゅうまい,9.3,11.2,19.3,8,0.12,0.13,1.2,-,-,-,1,-,-
1427,ハンバーグ,13.3,13.4,12.3,14,0.16,0.23,1.9,-,-,-,1,-,-
1428,ピラフ,3.8,2.8,30.1,27,0.05,0.02,0.7,-,-,-,2,-,-
1429,ミートボール,11.7,16.4,12.5,36,0.1,0.17,2.3,-,-,-,1,-,-
1430,メンチカツ,9.4,20.3,21.8,36,0.13,0.14,1.5,-,-,-,1,-,-
