id,name,protein,fat,carbohydrate,vitaminA,vitaminB1,vitaminB2,vitaminB3,vitaminB5,vitaminB6,vitaminB12,vitaminC,vitaminD,vitaminK
1712,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮つき　生　,16.6,14.2,0,40,0.1,0.15,4.8,0.81,0.25,0.3,3,0.4,29
1713,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮つき　焼き　,26.3,13.9,0,25,0.14,0.24,6.8,1.2,0.28,0.5,2,0.4,34
1714,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮つき　ゆで　,22.3,15.2,0,47,0.07,0.21,4.6,1.06,0.22,0.3,2,0.2,47
1715,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮つき　から揚げ　,24.2,18.1,13.3,28,0.12,0.23,6,1.19,0.21,0.3,2,0.2,45
1716,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮なし　生　,19,5,0,16,0.12,0.19,5.5,1.06,0.31,0.3,3,0.2,23
1717,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮なし　焼き　,25.5,5.7,0,13,0.14,0.23,6.7,1.33,0.37,0.4,3,0,29
1718,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮なし　ゆで　,25.1,5.2,0,14,0.12,0.18,5.3,0.99,0.36,0.3,2,0,25
1719,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮なし　から揚げ　,25.4,11.4,12.7,17,0.15,0.25,6.8,1.11,0.23,0.4,2,0.2,33
1720,＜鳥肉類＞にわとり　［若鶏肉］　ささ身　生　,23,0.8,0,5,0.09,0.11,11.8,3.08,0.6,0.1,2,0,14
1721,＜鳥肉類＞にわとり　［若鶏肉］　ささ身　焼き　,27.3,1.3,0,4,0.1,0.14,15.5,3.16,0.52,0.2,2,0,11
1722,＜鳥肉類＞にわとり　［若鶏肉］　ささ身　ゆで　,27.3,1,0,3,0.09,0.12,10.5,2.46,0.58,0.1,1,0,9
1723,＜鳥肉類＞にわとり　［ひき肉］　生　　,17.5,12,0,37,0.09,0.17,5.9,1.4,0.52,0.3,1,0.1,26
1724,＜鳥肉類＞にわとり　［ひき肉］　焼き　　,27.5,14.8,0,47,0.14,0.26,9.3,2,0.61,0.4,1,0.2,41
1725,＜鳥肉類＞にわとり　［副生物］　心臓　生　,14.5,15.5,Tr,700,0.22,1.1,6,4.41,0.21,1.7,5,0.4,51
1726,＜鳥肉類＞にわとり　［副生物］　肝臓　生　,18.9,3.1,0.6,14000,0.38,1.8,4.5,10.1,0.65,44.4,20,0.2,14
1727,＜鳥肉類＞にわとり　［副生物］　筋胃　生　,18.3,1.8,Tr,4,0.06,0.26,3.9,1.3,0.04,1.7,5,0,28
1728,＜鳥肉類＞にわとり　［副生物］　皮　むね　生　,9.4,48.1,0,120,0.02,0.05,6.7,0.64,0.11,0.4,1,0.3,110
1729,＜鳥肉類＞にわとり　［副生物］　皮　もも　生　,6.6,51.6,0,120,0.01,0.05,3,0.25,0.04,0.3,1,0.3,120
1730,＜鳥肉類＞にわとり　［副生物］　軟骨　生　,12.5,0.4,0.4,1,0.03,0.03,3.6,0.64,0.03,0.1,3,0,5
1731,＜鳥肉類＞にわとり　［その他］　焼き鳥缶詰　　,18.4,7.8,8.2,60,0.01,0.18,3.1,0.65,0.08,0.4,0,0,21
1732,＜鳥肉類＞にわとり　［その他］　チキンナゲット　,15.5,13.7,14.9,24,0.08,0.09,6.6,0.87,0.28,0.1,1,0.2,27
1733,＜鳥肉類＞にわとり　［その他］　つくね　,15.2,15.2,9.3,38,0.11,0.18,3.8,0.74,0.16,0.3,0,0.4,47
1734,＜鳥肉類＞はと　肉　皮なし　生　,21.8,5.1,0.3,16,0.32,1.89,9.9,4.48,0.53,2,3,0.2,5
1735,＜鳥肉類＞ほろほろちょう　肉　皮なし　生　　　,22.5,1,0.2,9,0.16,0.2,8.2,1.13,0.57,0.5,3,0.4,32
1736,＜その他＞いなご　つくだ煮　　　,26.3,1.4,32.3,75,0.06,1,1.7,0.43,0.12,0.1,0,0.3,7
1737,＜その他＞かえる　肉　生　　　,22.3,0.4,0.3,0,0.04,0.13,4.1,0.18,0.22,0.9,0,0.9,1
1738,＜その他＞すっぽん　肉　生　　　,16.4,13.4,0.5,94,0.91,0.41,3,0.2,0.11,1.2,1,3.6,5
1739,＜その他＞はち　はちの子缶詰　　　,16.2,7.2,30.2,42,0.17,1.22,3.8,0.52,0.04,0.1,0,0,4
1740,あひる卵　ピータン　　　,13.7,16.5,0,220,Tr,0.27,0.1,0.94,0.01,1.1,0,6.2,26
1741,うこっけい卵　全卵　生　　　,12,13,0.4,160,0.1,0.32,0.1,1.78,0.1,1.1,0,1,4
1742,うずら卵　全卵　生　　　,12.6,13.1,0.3,350,0.14,0.72,0.1,0.98,0.13,4.7,0,2.5,15
1743,うずら卵　水煮缶詰　　　,11,14.1,0.6,480,0.03,0.33,0,0.53,0.05,3.3,0,2.6,21
1744,鶏卵　全卵　生　,12.3,10.3,0.3,150,0.06,0.43,0.1,1.45,0.08,0.9,0,1.8,13
1745,鶏卵　全卵　ゆで　,12.9,10,0.3,140,0.06,0.4,0.1,1.35,0.07,0.9,0,1.8,12
1746,鶏卵　全卵　ポーチドエッグ　,12.3,11.7,0.2,160,0.06,0.4,0.1,1.45,0.08,1.1,0,0.9,13
1747,鶏卵　全卵　水煮缶詰　,10.8,10.6,Tr,85,0.02,0.31,Tr,0.3,0.03,0.9,0,0.7,16
1748,鶏卵　全卵　加糖全卵　,9.8,10.6,20.7,130,0.06,0.38,0.1,1.33,0.06,0.6,0,0.6,8
1749,鶏卵　全卵　乾燥全卵　,49.1,42,0.2,420,0.29,1.24,0.2,0.13,0.21,2.7,0,3.3,56
1750,鶏卵　卵黄　生　,16.5,33.5,0.1,480,0.21,0.52,0,4.33,0.26,3,0,5.9,40
1751,鶏卵　卵黄　ゆで　,16.7,33.3,0.2,450,0.19,0.51,0,4.08,0.24,2.9,0,5.9,38
1752,鶏卵　卵黄　加糖卵黄　,12.1,23.9,20.7,400,0.42,0.82,Tr,1.85,0.15,1.6,0,2,16
1753,鶏卵　卵黄　乾燥卵黄　,30.3,62.9,0.2,630,0.42,0.82,Tr,0.18,0.31,3.8,0,4.9,83
1754,鶏卵　卵白　生　,10.5,Tr,0.4,0,0,0.39,0.1,0.18,0,0,0,0,1
1755,鶏卵　卵白　ゆで　,11.3,0.1,0.4,0,0.01,0.35,0.1,0.18,0,0,0,0,1
1756,鶏卵　卵白　乾燥卵白　,86.5,0.4,0.2,0,0.03,2.09,0.7,0.04,0.02,0.3,0,0,2
1757,鶏卵　たまご豆腐　　,6.4,5,2,1,0.03,0.2,0.5,0.69,0.04,0.6,0,0,6
1758,鶏卵　たまご焼　厚焼きたまご　,10.8,9.1,6.4,110,0.05,0.33,0.4,1.15,0.07,0.8,0,0.6,11
1759,鶏卵　たまご焼　だし巻きたまご　,11.2,9,0.5,120,0.06,0.34,0.3,1.2,0.07,0.8,0,0.7,11
1760,＜牛乳及び乳製品＞（液状乳類）　生乳　ジャージー種　　,3.6,5.1,4.7,51,0.02,0.21,0.1,0.24,0.03,0.4,1,0.1,1
1761,＜牛乳及び乳製品＞（液状乳類）　生乳　ホルスタイン種　　,3.2,3.7,4.7,37,0.04,0.15,0.1,0.53,0.03,0.3,1,Tr,1
1762,＜牛乳及び乳製品＞（液状乳類）　普通牛乳　　　,3.3,3.8,4.8,38,0.04,0.15,0.1,0.55,0.03,0.3,1,0.3,2
1763,＜牛乳及び乳製品＞（液状乳類）　加工乳　濃厚　　,3.5,4.2,5.2,35,0.03,0.17,0.1,0.52,0.05,0.4,Tr,Tr,1
1764,＜牛乳及び乳製品＞（液状乳類）　加工乳　低脂肪　　,3.8,1,5.5,13,0.04,0.18,0.1,0.52,0.04,0.4,Tr,Tr,Tr
1765,＜牛乳及び乳製品＞（液状乳類）　脱脂乳　　　,3.4,0.1,4.7,Tr,0.04,0.15,0.1,0.59,0.04,0.6,2,Tr,Tr
1766,＜牛乳及び乳製品＞（液状乳類）　乳飲料　コーヒー　　,2.2,2,7.2,5,0.02,0.09,0.1,0.27,Tr,0.1,Tr,Tr,1
1767,＜牛乳及び乳製品＞（液状乳類）　乳飲料　フルーツ　　,1.2,0.2,9.9,0,0.01,0.06,0.1,0.15,Tr,0.1,Tr,Tr,Tr
1768,＜牛乳及び乳製品＞（粉乳類）　全粉乳　　　,25.5,26.2,39.3,180,0.25,1.1,0.8,3.59,0.13,1.6,5,0.2,8
1769,＜牛乳及び乳製品＞（粉乳類）　脱脂粉乳　　　,34,1,53.3,6,0.3,1.6,1.1,4.17,0.27,1.8,5,Tr,Tr
1770,＜牛乳及び乳製品＞（粉乳類）　乳児用調製粉乳　　　,12.4,26.8,55.9,560,0.41,0.72,5.4,2.2,0.35,1.6,53,9.3,24
1771,＜牛乳及び乳製品＞（練乳類）　無糖練乳　　　,6.8,7.9,11.2,50,0.06,0.35,0.2,1.1,0.01,0.1,Tr,Tr,3
1772,＜牛乳及び乳製品＞（練乳類）　加糖練乳　　　,7.7,8.5,56,120,0.08,0.37,0.3,1.29,0.02,0.7,2,0.1,0
1773,＜牛乳及び乳製品＞（クリーム類）　クリーム　乳脂肪　　,2,45,3.1,390,0.02,0.09,Tr,0.13,Tr,0.2,Tr,0.5,14
1774,＜牛乳及び乳製品＞（クリーム類）　クリーム　乳脂肪 ・ 植物性脂肪　　,4.4,42.1,3,200,0.01,0.07,Tr,0.09,Tr,0.1,Tr,0.3,8
1775,＜牛乳及び乳製品＞（クリーム類）　クリーム　植物性脂肪　　,6.8,39.2,2.9,9,0,0.05,0,0.05,0,0,0,0,2
1776,＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　乳脂肪　　,1.8,40.7,12.9,350,0.02,0.08,Tr,0.12,Tr,0.2,Tr,0.5,13
1777,＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　乳脂肪・植物性脂肪　　,4,38.4,12.9,180,0.01,0.06,(Tr),0.08,(Tr),0.1,(Tr),0.2,7
1778,＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　植物性脂肪　　,6.3,36.1,12.9,9,0,0.05,0,0.05,0,0,0,0,2
1779,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　液状　乳脂肪　　,5.2,18.3,5.5,150,0.01,0.05,0.1,0.07,0.01,0.1,Tr,0.2,5
1780,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　液状　乳脂肪・植物性脂肪　　,4.8,21.6,3.7,77,0.01,0.04,0.1,0.05,0.01,0.1,Tr,0.1,3
1781,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　液状　植物性脂肪　　,4.3,24.8,1.8,3,0,0.03,0,0.03,0,0,Tr,0,1
1782,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　粉末状　乳脂肪　　,7.7,27.6,60.1,320,0.02,0.65,0.1,0.25,0.03,0.2,0,0.2,6
1783,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　粉末状　植物性脂肪　　,2.8,38.3,53.1,0,0,0.01,0,0,0,0,0,0,0
1784,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　全脂無糖　　,3.6,3,4.9,33,0.04,0.14,0.1,0.49,0.04,0.1,1,0,1
1785,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　低脂肪無糖　　,3.7,1,5.2,-,0.04,0.19,0.1,0.41,0.04,0.1,2,0,0
1786,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　無脂肪無糖　　,4,0.3,5.7,3,0.04,0.17,0.1,0.35,0.04,0.2,1,0,0
1787,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　脱脂加糖　　,4.3,0.2,11.9,0,0.03,0.15,0.1,0.44,0.02,0.3,Tr,Tr,Tr
1788,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　ドリンクタイプ　加糖　,2.9,0.5,12.2,5,0.01,0.12,0.1,0.3,0.03,0.2,Tr,Tr,Tr
1789,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　乳製品　　,1.1,0.1,16.4,0,0.01,0.05,Tr,0.11,Tr,Tr,Tr,0,Tr
1790,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　殺菌乳製品　　,1.5,0.1,52.6,0,0.02,0.08,0.1,0.09,Tr,Tr,0,Tr,Tr
1791,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　非乳製品　　,0.4,0,14,0,Tr,Tr,Tr,0.04,Tr,Tr,0,Tr,Tr
1792,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　エダム　　,28.9,25,1.4,250,0.04,0.42,0.1,0.17,0.06,2.8,0,0.2,14
1793,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　エメンタール　　,27.3,33.6,1.6,220,0.02,0.48,0.1,0.72,0.07,1,0,0.1,8
1794,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　カテージ　　,13.3,4.5,1.9,37,0.02,0.15,0.1,0.48,0.03,1,0,0,2
1795,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　カマンベール　　,19.1,24.7,0.9,240,0.03,0.48,0.7,0.49,0.08,1.3,0,0.2,1
1796,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　クリーム　　,8.2,33,2.3,250,0.03,0.22,0.1,0.42,0.03,0.1,0,0.2,12
1797,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　ゴーダ　　,25.8,29,1.4,270,0.03,0.33,0.1,0.32,0.05,1.9,0,0,12
1798,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　チェダー　　,25.7,33.8,1.4,330,0.04,0.45,0.1,0.43,0.07,1.9,0,0,12
1799,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　パルメザン　　,44,30.8,1.9,240,0.05,0.68,0.1,0.5,0.05,2.5,0,0.2,15
1800,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　ブルー　　,18.8,29,1,280,0.03,0.42,0.8,1.22,0.15,1.1,0,0.3,11
1801,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　マスカルポーネ　　,4.4,28.2,4.3,390,0.03,0.17,0.1,0.31,0.03,0.2,0,0.2,10
1802,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　モッツァレラ　　,18.4,19.9,4.2,-,0.01,0.19,Tr,0.06,0.02,1.6,-,0.2,6
1803,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　やぎ　　,20.6,21.7,2.7,290,0.09,0.88,1.4,1.16,0.23,0.3,-,0.3,10
1804,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　リコッタ　　,7.1,11.5,6.7,-,0.04,0.21,0.1,0.52,0.06,0.2,-,0,3
1805,＜牛乳及び乳製品＞（チーズ類）　プロセスチーズ　　　,22.7,26,1.3,260,0.03,0.38,0.1,0.14,0.01,3.2,0,Tr,2
1806,＜牛乳及び乳製品＞（チーズ類）　チーズスプレッド　　　,15.9,25.7,0.6,190,0.02,0.35,Tr,0.16,0.03,0.5,0,0.3,6
1807,＜牛乳及び乳製品＞（アイスクリーム類）　アイスクリーム　高脂肪　　,3.5,12,22.4,100,0.06,0.18,0.1,0.72,0.03,0.4,Tr,0.1,5
1808,＜牛乳及び乳製品＞（アイスクリーム類）　アイスクリーム　普通脂肪　　,3.9,8,23.2,58,0.06,0.2,0.1,0.5,0.02,0.2,Tr,0.1,3
1809,＜牛乳及び乳製品＞（アイスクリーム類）　アイスミルク　　　,3.4,6.4,23.9,22,0.03,0.14,0.1,0.43,0.02,0.3,Tr,0.1,1
1810,＜牛乳及び乳製品＞（アイスクリーム類）　ラクトアイス　普通脂肪　　,3.1,13.6,22.2,10,0.03,0.15,0.4,0.51,0.01,0.2,Tr,Tr,1
1811,＜牛乳及び乳製品＞（アイスクリーム類）　ラクトアイス　低脂肪　　,1.8,2,20.6,0,0.02,0.12,Tr,0.15,0.01,0.1,0,Tr,1
1812,＜牛乳及び乳製品＞（アイスクリーム類）　ソフトクリーム　　　,3.8,5.6,20.1,18,0.05,0.22,0.1,0.58,0.01,0.2,0,0.1,2
1813,＜牛乳及び乳製品＞（その他）　カゼイン　　　,86.2,1.5,0,(Tr),Tr,Tr,Tr,0.17,0.01,2.3,0,Tr,Tr
1814,＜牛乳及び乳製品＞（その他）　シャーベット　　　,0.9,1,28.7,0,0.04,0.05,0.2,0.04,Tr,Tr,0,Tr,1
1815,＜牛乳及び乳製品＞（その他）　チーズホエーパウダー　　　,12.5,1.2,77,12,0.22,2.35,1.4,5.95,0.25,3.4,3,Tr,Tr
1816,＜その他＞人乳　　　　,1.1,3.5,7.2,46,0.01,0.03,0.2,0.5,Tr,Tr,5,0.3,1
1817,＜その他＞やぎ乳　　　　,3.1,3.6,4.5,36,0.04,0.14,0.3,0.39,0.04,0,1,0,2
1818,（植物油脂類）　あまに油　,0,100,0,1,0,0,0,-,-,-,0,0,11
1819,（植物油脂類）　えごま油　,0,100,0,2,0,0,0,-,-,-,0,0,5
1820,（植物油脂類）　オリーブ油　　　,0,100,0,15,0,0,0,0,0,0,0,0,42
1821,（植物油脂類）　ごま油　　　,0,100,0,0,0,0,0.1,0,0,0,0,0,5
1822,（植物油脂類）　米ぬか油　　　,0,100,0,0,0,0,0,0,0,0,0,0,36
1823,（植物油脂類）　サフラワー油　ハイオレイック　,0,100,0,0,0,0,0,0,0,0,0,0,10
1824,（植物油脂類）　サフラワー油　ハイリノール　,0,100,0,0,0,0,0,0,0,0,0,0,10
1825,（植物油脂類）　大豆油　　　,0,100,0,0,0,0,0,0,0,0,0,0,210
1826,（植物油脂類）　調合油　　　,0,100,0,0,0,0,0,0,0,0,0,0,170
1827,（植物油脂類）　とうもろこし油　　　,0,100,0,0,0,0,0,0,0,0,0,0,5
1828,（植物油脂類）　なたね油　　　,0,100,0,0,0,0,0,0,0,0,0,0,120
1829,（植物油脂類）　パーム油　　　,0,100,0,0,0,0,0,0,0,0,0,0,4
1830,（植物油脂類）　パーム核油　　　,0,100,0,0,0,0,0,0,0,0,0,0,Tr
1831,（植物油脂類）　ひまわり油　ハイリノール　,0,100,0,0,0,0,0,0,0,0,0,0,11
1832,（植物油脂類）　ひまわり油  ミッドオレイック　　,0,100,0,0,0,0,0,0,0,0,0,0,11
1833,（植物油脂類）　ひまわり油　ハイオレイック　　,0,100,0,0,0,0,0,0,0,0,0,0,11
1834,（植物油脂類）　ぶどう油　　　,0,100,0,Tr,0,0,0,0,0,0,0,0,190
1835,（植物油脂類）　綿実油　　　,0,100,0,0,0,0,0,0,0,0,0,0,29
1836,（植物油脂類）　やし油　　　,0,100,0,0,0,0,0,0,0,0,0,0,Tr
1837,（植物油脂類）　落花生油　　　,0,100,0,0,0,0,0,0,0,0,0,0,4
1838,（動物脂類）　牛脂　　　,0.2,99.8,0,85,0,0,0,-,-,-,0,0,26
1839,（動物脂類）　ラード　　　,0,100,0,0,0,0,0,-,-,-,0,0.2,7
1840,（バター類）　有塩バター　　　,0.6,81,0.2,520,0.01,0.03,0,0.06,Tr,0.1,0,0.6,17
1841,（バター類）　食塩不使用バター　　　,0.5,83,0.2,790,0,0.03,Tr,0.08,Tr,0.1,0,0.7,24
1842,（バター類）　発酵バター　　　,0.6,80,4.4,780,0,0.02,0,0,0,0.1,0,0.7,30
1843,（マーガリン類）　ソフトタイプマーガリン　家庭用　,0.4,83.1,0.4,24,0.01,0.03,Tr,Tr,0,0,0,11.2,53
1844,（マーガリン類）　ソフトタイプマーガリン　業務用　,0.3,84.3,0.1,24,0.01,0.03,Tr,Tr,0,0,0,11.2,53
1845,（マーガリン類）　ファットスプレッド　　　,0.2,69.1,0,31,0.02,0.02,Tr,Tr,0,0,0,1.1,71
1846,（その他）　ショートニング　家庭用　　,0,99.9,0,0,0,0,0,0,0,0,0,0.1,6
1847,（その他）　ショートニング　業務用　製菓　　　,0,99.9,0,0,0,0,0,0,0,0,0,0.1,6
1848,（その他）　ショートニング　業務用　フライ　　　,0,99.9,0,0,0,0,0,0,0,0,0,0.1,6
1849,＜和生菓子・和半生菓子類＞甘納豆　あずき　　　,5.6,0.6,67.1,Tr,0.01,0.03,0.2,-,0.09,-,0,-,7
1850,＜和生菓子・和半生菓子類＞甘納豆　いんげんまめ　　　,5.5,1.1,67.6,Tr,Tr,0.04,0.2,-,0.07,-,1,-,3
1851,＜和生菓子・和半生菓子類＞甘納豆　えんどう　　　,5.2,1,70.1,4,0.02,0.04,0.2,-,0.04,-,Tr,-,7
1852,＜和生菓子・和半生菓子類＞今川焼　　　　,4.5,1,48.5,8,0.03,0.04,0.2,0.22,0.01,0.1,0,0.2,2
1853,＜和生菓子・和半生菓子類＞ういろう　　　　,1.1,0.2,44.1,0,0.02,Tr,0.2,0.11,0.02,0,0,0,0
1854,＜和生菓子・和半生菓子類＞うぐいすもち　　　　,3.6,0.4,55.7,0,0.02,0.02,0.2,0.16,0.01,0,0,0,2
1855,＜和生菓子・和半生菓子類＞かしわもち　　　　,4,0.4,46.7,0,0.03,0.02,0.4,0.21,0.03,0,0,0,2
1856,＜和生菓子・和半生菓子類＞カステラ　　　　,6.2,4.6,63.2,47,0.03,0.42,0.2,0.66,0.03,0.3,0,Tr,4
1857,＜和生菓子・和半生菓子類＞かのこ　　　　,4.8,0.4,60.4,Tr,0.01,0.03,0.1,0.02,0.04,0,0,0,5
1858,＜和生菓子・和半生菓子類＞かるかん　　　　,2.1,0.3,54.7,Tr,0.05,0.01,0.3,0.29,0.04,0,1,0,0
1859,＜和生菓子・和半生菓子類＞きび団子　　　　,1.7,0.3,73.5,0,0.02,0.01,0.2,0.22,0.02,0,0,0,0
1860,＜和生菓子・和半生菓子類＞ぎゅうひ　　　　,1.3,0.2,62.5,0,0.01,Tr,0.1,0,Tr,0,0,0,0
1861,＜和生菓子・和半生菓子類＞きりざんしょ　　　　,2.1,0.3,59.3,0,0.03,0.01,0.4,0.22,0.04,0,0,0,0
1862,＜和生菓子・和半生菓子類＞きんぎょく糖　　　　,Tr,Tr,72,0,0,0,0,0,0,0,0,0,0
1863,＜和生菓子・和半生菓子類＞きんつば　　　　,6,0.7,58.6,0,0.03,0.03,0.1,0.21,0.03,0,0,0,6
1864,＜和生菓子・和半生菓子類＞草もち　　　　,4.2,0.4,52.1,14,0.03,0.02,0.4,0.21,0.04,0,Tr,0,13
1865,＜和生菓子・和半生菓子類＞くし団子　あん　　　,3.8,0.4,45.5,0,0.04,0.01,0.5,0.27,0.05,0,0,0,1
1866,＜和生菓子・和半生菓子類＞くし団子　みたらし　　,3.1,0.4,45.2,0,0.04,0.02,0.7,0.33,0.06,Tr,0,0,0
1867,＜和生菓子・和半生菓子類＞くずもち　くずでん粉製品　　　,0.1,0.1,22.5,0,0,0,0,0,0,0,0,0,0
1868,＜和生菓子・和半生菓子類＞くずもち　小麦でん粉製品　,0.1,0.1,22.4,0,0,0,0,0,0,0,0,0,0
1869,＜和生菓子・和半生菓子類＞げっぺい　　　　,5.2,8.7,64.5,0,0.06,0.03,0.3,0.2,0.03,0,0,0,2
1870,＜和生菓子・和半生菓子類＞五平もち　,3,0.5,41,0,0.02,0.02,0.3,0.21,0.02,0,0,0,1
1871,＜和生菓子・和半生菓子類＞桜もち　関東風　　　,4.5,0.4,54.3,0,0.02,0.02,0.1,0.1,Tr,0,0,0,2
1872,＜和生菓子・和半生菓子類＞桜もち　関西風　　　,3.4,0.2,46.1,0,0.01,0.01,0.1,0.05,0.01,0,0,0,2
1873,＜和生菓子・和半生菓子類＞笹だんご　　　　,3.9,0.5,54.7,28,0.06,0.02,0.4,0.24,0.04,0,Tr,-,22
1874,＜和生菓子・和半生菓子類＞大福もち　　　　,4.8,0.5,52.8,0,0.03,0.02,0.2,0.25,0.02,0,0,0,2
1875,＜和生菓子・和半生菓子類＞タルト（和菓子）　　　　,5.9,2.9,60.8,38,0.03,0.12,0.1,0.45,0.02,0.2,1,0.5,5
1876,＜和生菓子・和半生菓子類＞ちまき　　　　,1.3,0.2,36.4,0,0.02,Tr,0.3,0.14,0.02,0,0,0,0
1877,＜和生菓子・和半生菓子類＞ちゃつう　　　　,6.2,4.1,66.5,Tr,0.08,0.05,0.4,0.1,0.05,0,Tr,0,4
1878,＜和生菓子・和半生菓子類＞どら焼　　　　,6.6,2.5,58.7,28,0.04,0.1,0.2,0.46,0.03,0.2,0,0.6,5
1879,＜和生菓子・和半生菓子類＞生八つ橋　あん入り　　　　,4.5,0.4,64.3,0,0.02,0.02,0.3,0.18,0.03,0,0,0,3
1880,＜和生菓子・和半生菓子類＞ねりきり　　　　,5.3,0.3,60.1,0,0.01,0.03,0.1,0.04,0,0,0,0,4
1881,＜和生菓子・和半生菓子類＞まんじゅう　カステラまんじゅう　　　,6.6,1.6,63.4,15,0.04,0.07,0.2,0.28,0.01,0.1,0,0.3,4
1882,＜和生菓子・和半生菓子類＞まんじゅう　くずまんじゅう　　　,3.1,0.2,51.4,0,0.01,0.02,Tr,0.02,0,0,0,0,2
1883,＜和生菓子・和半生菓子類＞まんじゅう　くりまんじゅう　　　,6,1.3,68.2,12,0.03,0.06,0.2,0.24,0.01,0.1,0,0.2,4
1884,＜和生菓子・和半生菓子類＞まんじゅう　とうまんじゅう　　　,6.2,2.1,63.4,23,0.03,0.09,0.1,0.33,0.02,0.1,0,0.5,4
1885,＜和生菓子・和半生菓子類＞まんじゅう　蒸しまんじゅう　　　,4.9,0.4,59.2,0,0.03,0.02,0.1,0.11,Tr,0,0,0,3
1886,＜和生菓子・和半生菓子類＞まんじゅう　中華まんじゅう　あんまん　　,6.1,5.7,51.1,0,0.08,0.03,0.5,0.26,0.04,0,Tr,0,2
1887,＜和生菓子・和半生菓子類＞まんじゅう　中華まんじゅう　肉まん　　,10,5.1,43.5,3,0.23,0.1,2,0.8,0.16,0.1,7,0.1,9
1888,＜和生菓子・和半生菓子類＞もなか　　　　,4.8,0.4,65.6,0,0.02,0.02,0.1,0.11,0.01,0,0,0,3
1889,＜和生菓子・和半生菓子類＞ゆべし　　　　,2.4,3.5,71.2,Tr,0.03,0.02,0.4,0.2,0.06,0,2,0,Tr
1890,＜和生菓子・和半生菓子類＞ようかん　練りようかん　　　,3.6,0.2,70,0,0.01,0.02,Tr,0.03,0,0,0,0,3
1891,＜和生菓子・和半生菓子類＞ようかん　水ようかん　　　,2.6,0.1,40,0,Tr,0.01,Tr,0.02,0,0,0,0,2
1892,＜和生菓子・和半生菓子類＞ようかん　蒸しようかん　　　,4.4,0.3,55.4,0,0.01,0.02,0.1,0.06,Tr,0,0,0,3
1893,＜和干菓子類＞あめ玉　　　　,0,0,97.5,0,0,0,0,0,0,0,0,0,0
1894,＜和干菓子類＞芋かりんとう　　　　,1.4,20.5,71.3,3,0.13,0.05,0.9,1.03,0.3,0,33,0,35
1895,＜和干菓子類＞おこし　　　　,3.8,0.8,90.1,0,0.02,0.01,0.2,0.12,0.02,0,0,0,1
1896,＜和干菓子類＞おのろけ豆　　　　,11.7,13.5,69.8,Tr,0.13,0.04,5.4,1.09,0.21,0,0,0,0
1897,＜和干菓子類＞かりんとう　黒　　　,7.6,11.6,76.3,0,0.1,0.05,1,0.84,0.21,0,0,Tr,18
1898,＜和干菓子類＞かりんとう　白　　　,9.7,11.2,76.2,0,0.12,0.05,1.1,0.72,0.07,0,0,Tr,17
1899,＜和干菓子類＞ごかぼう　　　　,10.7,6.4,71.6,0,0.03,0.06,0.6,0.22,0.09,0,Tr,0,7
